scaffold	start	end	mid	sites	lnL
scaffold_1	12682134	12695009	12686361	100	-10068.37352
scaffold_1	12695054	12728566	12712309	100	-11313.40655
scaffold_1	12728849	12745674	12739126	100	-10845.32299
scaffold_1	12745926	12757031	12749877	100	-7851.20178
scaffold_1	12757142	12792447	12775555	100	-16702.49591
scaffold_1	12800612	12821439	12807889	100	-10958.12464
scaffold_1	12821739	12867912	12843680	100	-15683.06806
scaffold_1	12867936	12878793	12873506	100	-19459.03668
scaffold_1	12878907	12932452	12909755	100	-15824.09973
scaffold_1	12932518	12953978	12946638	100	-15164.85033
scaffold_1	12953993	12981026	12968329	100	-18355.10797
scaffold_1	12981029	13001651	12989864	100	-17758.92300
scaffold_1	13001669	13026989	13018549	100	-18368.10379
scaffold_1	13027529	13086059	13058440	100	-12438.32257
scaffold_1	13086359	13119262	13096270	100	-16696.86104
scaffold_1	13119613	13136012	13128383	100	-22926.35701
scaffold_1	13136084	13156359	13142289	100	-18590.11459
scaffold_1	13157990	13180629	13166341	100	-7647.20123
scaffold_1	13180659	13187872	13184755	100	-10364.68951
scaffold_1	13187884	13220423	13202642	100	-10517.66889
scaffold_1	13220471	13255422	13228015	100	-15994.43045
scaffold_1	13255434	13303434	13288610	100	-21151.65478
scaffold_1	13303488	13346652	13332631	100	-17936.64844
scaffold_1	13346859	13370575	13361251	100	-11129.96027
scaffold_1	13370611	13406747	13387380	100	-14928.93214
scaffold_1	13406813	13460647	13429506	100	-16562.76851
scaffold_1	13460677	13491111	13476795	100	-12045.38962
scaffold_1	13491117	13532394	13520697	100	-14211.90348
scaffold_1	13532400	13551843	13542493	100	-13454.71111
scaffold_1	13551968	13576413	13565503	100	-13659.42489
scaffold_1	13576434	13652186	13609187	100	-10308.41302
scaffold_1	13652192	13703549	13687522	100	-15060.13100
scaffold_1	13703552	13719787	13713639	100	-16516.30130
scaffold_1	13719793	13740480	13730301	100	-19245.78282
scaffold_1	13740901	13756685	13748005	100	-14838.24353
scaffold_1	13756757	13790605	13779709	100	-17310.58121
scaffold_1	13790614	13826865	13816967	100	-16095.80186
scaffold_1	13826868	13835685	13831675	100	-18810.88342
scaffold_1	13835688	13841195	13838136	100	-23228.29378
scaffold_1	13841222	13865177	13855937	100	-16096.34698
scaffold_1	13865210	13891813	13878671	100	-4950.84421
scaffold_1	13891816	13904435	13900625	100	-14177.90583
scaffold_1	13904444	13971820	13921055	100	-13742.26247
scaffold_1	13971847	13994865	13986011	100	-14487.11315
scaffold_1	13994991	14008322	14001125	100	-21175.86923
scaffold_1	14008328	14048249	14021651	100	-11814.62232
scaffold_1	14048267	14059067	14053366	100	-6523.78909
scaffold_1	14059076	14109804	14097510	100	-11578.48936
scaffold_1	14109819	14191627	14148189	100	-11226.80569
scaffold_1	14191648	14213246	14201818	100	-10558.44433
scaffold_1	14213249	14235682	14228872	100	-4697.59934
scaffold_1	14235685	14297760	14263417	100	-8616.60190
scaffold_1	14297805	14365105	14334628	100	-12722.65721
scaffold_1	14365132	14377921	14370657	100	-12531.79509
scaffold_1	14377930	14418958	14403641	100	-22465.20828
scaffold_1	14419174	14430985	14425296	100	-17004.48078
scaffold_1	14431009	14465173	14445898	100	-25244.23920
scaffold_1	14465912	14503130	14486225	100	-16616.98017
scaffold_1	14503202	14528578	14517269	100	-15099.75140
scaffold_1	14528659	14563128	14551703	100	-15176.84520
scaffold_1	14563340	14586558	14572621	100	-18312.03287
scaffold_1	14586573	14615225	14598657	100	-16439.88430
scaffold_1	14615333	14629630	14623109	100	-17655.42810
scaffold_1	14629711	14642424	14636500	100	-8960.46611
scaffold_1	14642430	14677154	14660206	100	-16271.67628
scaffold_1	14677175	14708175	14691028	100	-12837.78341
scaffold_1	14723750	14796064	14748689	100	-18136.02905
scaffold_1	14796073	14813647	14802792	100	-21249.02219
scaffold_1	14817104	14838708	14825221	100	-18630.39618
scaffold_1	14838759	14874879	14844720	100	-16019.77646
scaffold_1	14874894	14905477	14896778	100	-17027.80608
scaffold_1	14905486	14938448	14924058	100	-16137.82356
scaffold_1	14938457	14971560	14945258	100	-13612.64627
scaffold_1	14971578	15058289	15041507	100	-11811.23543
scaffold_1	15058292	15122286	15080249	100	-15887.30636
scaffold_1	15130442	15151369	15140574	100	-17824.71616
scaffold_1	15151674	15174922	15165018	100	-19627.09476
scaffold_1	15174955	15184844	15180072	100	-15208.65828
scaffold_1	15184847	15223347	15207742	100	-17341.63082
scaffold_1	15223359	15230413	15227252	100	-12700.43987
scaffold_1	15230431	15252901	15237710	100	-19681.07230
scaffold_1	15252949	15264971	15258163	100	-20016.80571
scaffold_1	15265043	15284479	15275981	100	-9658.60144
scaffold_1	15284482	15356028	15309819	100	-12104.32542
scaffold_1	15356109	15388585	15379576	100	-13804.25820
scaffold_1	15388588	15415426	15404961	100	-24089.22740
scaffold_1	15415441	15436652	15426899	100	-23095.16474
scaffold_1	15436709	15457055	15446794	100	-9353.18042
scaffold_1	15457133	15481122	15469649	100	-21905.88396
scaffold_1	15481236	15507526	15496119	100	-20613.02290
scaffold_1	15507577	15523132	15519357	100	-13444.94742
scaffold_1	15523147	15542875	15530715	100	-10882.06656
scaffold_1	15542963	15562611	15553382	100	-17487.68432
scaffold_1	15562659	15590366	15572364	100	-13947.59645
scaffold_1	15590396	15596288	15593369	100	NA
scaffold_1	15596303	15603555	15598779	100	-9708.23714
scaffold_1	15603615	15619592	15607375	100	-17508.33291
scaffold_1	15619739	15631343	15624158	100	-8272.33027
scaffold_1	15631373	15749769	15704630	100	-17671.74981
scaffold_1	15749778	15809641	15785568	100	-11721.26740
scaffold_1	15809799	15838049	15819626	100	-9038.74649
scaffold_1	15838103	15869634	15853364	100	-22511.86702
scaffold_1	15879804	15961936	15947323	100	-19266.39487
scaffold_1	15962008	15988647	15979312	100	-18727.49317
scaffold_1	15988650	16004824	15997847	100	-16646.48307
scaffold_1	16004827	16021994	16015885	100	-15336.26299
scaffold_1	16022009	16122983	16092757	100	-12558.52586
scaffold_1	16123076	16133244	16127733	100	-23109.96196
scaffold_1	16133253	16159749	16146685	100	-17193.47313
scaffold_1	16159922	16175660	16165518	100	-13891.76098
scaffold_1	16175669	16308200	16261759	100	-15601.64409
scaffold_1	16308473	16341510	16327822	100	-7948.30650
scaffold_1	16342141	16383399	16368389	100	-13534.95932
scaffold_1	16383791	16501985	16412915	100	-9852.52105
scaffold_1	16502018	16542741	16519941	100	-9542.83758
scaffold_1	16542756	16555015	16550614	100	-17393.55639
scaffold_1	16555943	16564662	16560865	100	-11629.58954
scaffold_1	16564668	16614512	16598988	100	-8428.64804
scaffold_1	16614542	16665813	16646095	100	-11146.43529
scaffold_1	16665834	16680894	16670183	100	-10678.54711
scaffold_1	16681005	16695968	16690071	100	-17247.73846
scaffold_1	16695971	16699732	16697583	100	-15986.68580
scaffold_1	16699735	16712082	16705341	100	-24814.69497
scaffold_1	16712208	16748080	16730084	100	-19299.93923
scaffold_1	16748083	16803702	16775929	100	-15403.28190
scaffold_1	16803723	16813763	16809078	100	-14078.34096
scaffold_1	16813778	16918199	16851985	100	-14789.32821
scaffold_1	16918202	17003780	16959698	100	-16100.83628
scaffold_1	17003843	17046080	17031407	100	-9718.84867
scaffold_1	17046083	17058475	17054331	100	-7422.71696
scaffold_1	17058502	17102398	17089343	100	-6234.14156
scaffold_1	17102407	17140061	17115124	100	-11886.40748
scaffold_1	17140076	17192457	17161373	100	-9628.51910
scaffold_1	17192466	17283605	17223536	100	-6827.33031
scaffold_1	17286235	17359043	17333489	100	-16832.84118
scaffold_1	17359049	17412603	17383539	100	-16993.30271
scaffold_1	17412606	17503655	17467228	100	-14187.22972
scaffold_1	17516554	17555201	17533012	100	-13568.96452
scaffold_1	17555438	17592939	17571147	100	-17262.18738
scaffold_1	17592957	17728766	17670173	100	-12725.26684
scaffold_1	17728941	17761682	17743171	100	-12276.77598
scaffold_1	17780543	17799181	17792793	100	-13246.20218
scaffold_1	17799211	17808752	17803001	100	-16622.36503
scaffold_1	17808773	17882716	17825010	100	-19335.20730
scaffold_1	17889954	17991310	17926719	100	-22067.71232
scaffold_1	17991334	18016349	18001451	100	-4547.39366
scaffold_1	18016367	18150787	18110809	100	-13106.99902
scaffold_1	18150856	21520098	18610978	100	-12731.47194
scaffold_1	21520167	21619246	21593150	100	-14066.89909
scaffold_1	21619405	21648649	21642148	100	-12390.19005
scaffold_1	21648766	21678532	21660264	100	-15583.62936
scaffold_1	21678538	21850471	21743854	100	-10059.64518
scaffold_1	21850474	21939997	21874100	100	-12194.79187
scaffold_1	21940451	22073173	22004320	100	-10802.15182
scaffold_1	22073194	22128543	22096750	100	-8858.16934
scaffold_1	22146285	22182649	22170371	100	-18954.97227
scaffold_1	22182682	22263415	22215920	100	-13048.89662
scaffold_1	22263433	22340044	22316950	100	-19862.84434
scaffold_1	22340116	22381226	22368020	100	-11447.71188
scaffold_1	22381241	22478942	22430199	100	-20521.88494
scaffold_1	22478951	22533365	22503397	100	-17183.97355
scaffold_1	22533371	22547118	22541307	100	-10865.56818
scaffold_1	22547358	22556989	22551080	100	-8137.23698
scaffold_1	22557337	22626894	22584289	100	-15017.17271
scaffold_1	22626912	22689130	22654032	100	-11030.07130
scaffold_1	22689142	22731700	22703950	100	-15048.80930
scaffold_1	22731859	22772302	22757505	100	-17268.69558
scaffold_1	22772308	22867312	22819139	100	-16086.85676
scaffold_1	22867318	22923355	22904921	100	-17872.33930
scaffold_1	22923442	22961740	22941901	100	-24326.95700
scaffold_1	22961767	23022388	22994062	100	-11067.47582
scaffold_1	23022400	23037263	23034089	100	-10102.12087
scaffold_1	23037269	23087605	23058851	100	-9911.59844
scaffold_1	23087638	23126865	23114954	100	-10599.20495
scaffold_1	23126883	23209332	23160276	100	-16680.04422
scaffold_1	23209377	23254923	23237578	100	-19190.57631
scaffold_1	23254935	23293056	23265127	100	-14945.38353
scaffold_1	23293122	23436127	23355534	100	-16679.67990
scaffold_1	23436130	23475948	23450472	100	-17529.69564
scaffold_1	23476041	23509156	23493800	100	-17047.76706
scaffold_1	23510190	23539433	23525151	100	-16231.14845
scaffold_1	23539451	23585786	23576572	100	-11855.94071
scaffold_1	23585912	23622741	23606577	100	-16373.72078
scaffold_1	23622777	23675860	23653617	100	-11983.26312
scaffold_1	23675887	23715963	23697370	100	-15245.78704
scaffold_1	23716020	23800697	23770320	100	-12686.59094
scaffold_1	23800751	23819661	23810301	100	-15236.75458
scaffold_1	23819727	23892008	23855719	100	-11161.47454
scaffold_1	23892035	23916114	23904899	100	-9736.32165
scaffold_1	23916135	23960145	23936936	100	-13118.23694
scaffold_1	23960148	24009422	23992830	100	-20056.15469
scaffold_1	24009719	24068208	24032227	100	-7539.72340
scaffold_1	24068241	24104556	24082620	100	-9574.00288
scaffold_1	24104589	24153328	24127228	100	-12189.14011
scaffold_1	24153331	24196511	24180527	100	-14384.94371
scaffold_1	24196580	24211624	24206368	100	-10286.86187
scaffold_1	24211636	24228950	24222029	100	-10915.20902
scaffold_1	24228956	24250838	24238944	100	-10183.70527
scaffold_1	24250841	24270685	24254659	100	-10093.20201
scaffold_1	24271634	24335089	24317894	100	-13591.32503
scaffold_1	24335092	24378015	24352648	100	-18148.96494
scaffold_1	24378322	24421161	24392079	100	-10808.63861
scaffold_1	24421164	24430587	24425019	100	-15201.59708
scaffold_1	24430677	24459125	24441015	100	-16613.77161
scaffold_1	24459236	24486261	24473354	100	-18526.62509
scaffold_1	24486389	24511115	24499174	100	-21097.78592
scaffold_1	24511436	24549450	24531800	100	-19918.33377
scaffold_1	24549474	24568934	24562554	100	-5486.68069
scaffold_1	24568970	24602279	24587510	100	-13877.24626
scaffold_1	24602336	24634878	24623314	100	-20644.66467
scaffold_1	24634905	24651190	24641720	100	-19734.87169
scaffold_1	24651193	24689706	24678860	100	-17744.82410
scaffold_1	24689760	24707851	24697292	100	-20787.20218
scaffold_1	24707857	24724111	24716133	100	-16132.04363
scaffold_1	24724117	24762263	24738330	100	-15413.97450
scaffold_1	24762266	24843447	24795863	100	-9572.02325
scaffold_1	24843477	24854689	24848984	100	-15475.14474
scaffold_1	24855011	24926636	24893653	100	-20766.62193
scaffold_1	24926684	24959381	24936440	100	-13022.89655
scaffold_1	24959636	25009217	24987893	100	-10244.22746
scaffold_1	25009666	25030549	25017775	100	-18047.17200
scaffold_1	25030594	25070135	25053110	100	NA
scaffold_1	25070177	25091894	25079545	100	-19127.73692
scaffold_1	25091906	25133765	25108318	100	-10618.21124
scaffold_1	25133783	25162442	25148200	100	-16103.27093
scaffold_1	25162475	25222270	25194697	100	-15489.88803
scaffold_1	25222566	25292578	25260496	100	-10127.70452
scaffold_1	25292608	25312071	25300201	100	NA
scaffold_1	25328652	25359433	25349273	100	-12251.31500
scaffold_1	25359622	25490739	25451329	100	-10168.58852
scaffold_1	25490745	25571318	25526204	100	-12079.11121
scaffold_1	25571324	25613674	25588484	100	-9249.72997
scaffold_1	25613680	25637080	25626038	100	-6836.67951
scaffold_1	25650723	25702985	25689753	100	-18700.82622
scaffold_1	25703045	25742777	25723159	100	-19731.91209
scaffold_1	25742969	25779181	25765581	100	-17304.79121
scaffold_1	25779196	25784166	25782283	100	-13811.05463
scaffold_1	25784178	25814413	25801977	100	-14503.28050
scaffold_1	25814440	25853912	25844866	100	-14598.81077
scaffold_1	25853918	25881293	25866904	100	-11507.13451
scaffold_1	25881329	25913273	25891199	100	-10038.04004
scaffold_1	25913279	25920554	25918707	100	-9502.73555
scaffold_1	25920587	25922972	25921772	100	NA
scaffold_1	25922978	25951467	25943423	100	-17308.34456
scaffold_1	25951578	25969386	25960243	100	-14953.00385
scaffold_1	25969389	25976606	25974031	100	-14610.16164
scaffold_1	25976625	25984664	25979419	100	-9655.73033
scaffold_1	25984709	26019523	26000182	100	-9953.83621
scaffold_1	26020317	26090288	26044369	100	-5353.77697
scaffold_1	26090315	26143032	26119440	100	-8664.08016
scaffold_1	26146265	26162503	26156875	100	-10594.20552
scaffold_1	26162548	26184739	26174344	100	-17077.66688
scaffold_1	26184748	26241995	26212058	100	-16404.65620
scaffold_1	26242172	26274437	26255154	100	-12351.87148
scaffold_1	26274440	26303084	26289535	100	-13753.37448
scaffold_1	26303633	26325044	26312619	100	-16414.11912
scaffold_1	26325047	26391427	26362868	100	-19955.12519
scaffold_1	26391982	26414710	26399593	100	-15655.47344
scaffold_1	26414803	26445400	26425284	100	-19683.33569
scaffold_1	26445403	26486502	26467351	100	-18191.29084
scaffold_1	26486857	26546057	26516441	100	-17268.14256
scaffold_1	26546111	26573613	26567856	100	-9471.55365
scaffold_1	26573619	26646805	26610330	100	-6230.69343
scaffold_1	26646811	26672463	26662779	100	-14142.41241
scaffold_1	26672469	26693596	26678233	100	-13886.96942
scaffold_1	26693882	26799384	26730104	100	-10805.24750
scaffold_1	26799405	26864728	26831060	100	-8806.58565
scaffold_1	26864734	26883664	26874373	100	-9528.06417
scaffold_1	26883781	26896374	26890079	100	-17925.71679
scaffold_1	26896569	26930403	26911460	100	-14399.53400
scaffold_1	26930457	26980364	26962052	100	-15236.08871
scaffold_1	26980418	27041475	27024876	100	-16368.45096
scaffold_1	27041644	27068486	27056378	100	-15240.23972
scaffold_1	27068610	27090655	27073166	100	-16972.11341
scaffold_1	27090673	27109927	27096198	100	-19563.93920
scaffold_1	27110048	27152571	27125652	100	-22121.11344
scaffold_1	27152577	27172542	27159755	100	-12415.64868
scaffold_1	27172617	27188930	27183027	100	-19886.86701
scaffold_1	27189005	27216159	27205230	100	-16866.88218
scaffold_1	27216432	27251453	27228636	100	-21670.28661
scaffold_1	27251462	27304736	27267926	100	-16595.22339
scaffold_1	27304914	27333485	27318986	100	-11973.77823
scaffold_1	27371973	27446427	27400192	100	-18359.16770
scaffold_1	27446445	27488892	27473156	100	-8542.58526
scaffold_1	27488907	27533553	27505103	100	-12455.03130
scaffold_1	27533556	27549233	27544303	100	NA
scaffold_1	27549239	27585155	27564905	100	-12387.94940
scaffold_1	27585167	27607657	27593615	100	-14357.95686
scaffold_1	27607660	27637083	27621625	100	-10896.82055
scaffold_1	27637251	27673245	27657348	100	-8369.88033
scaffold_1	27673495	27696066	27682035	100	-11438.63090
scaffold_1	27696099	27727308	27717750	100	-14060.92460
scaffold_1	27727347	27757354	27740470	100	-17966.64699
scaffold_1	27757414	27762692	27760208	100	NA
scaffold_1	27762742	27805123	27787521	100	-8223.27494
scaffold_1	27805129	27816955	27810255	100	-19491.10159
scaffold_1	27817191	27831125	27826256	100	-17256.57721
scaffold_1	27831338	27853148	27842247	100	-16325.53356
scaffold_1	27853184	27946945	27916040	100	-14811.52601
scaffold_1	27946948	27989670	27960019	100	-15936.71970
scaffold_1	27989922	28010351	27998400	100	-18632.26439
scaffold_1	28010444	28033584	28025830	100	-17400.51632
scaffold_1	28034710	28051583	28043842	100	-21759.66826
scaffold_1	28051687	28089520	28068626	100	-11805.62314
scaffold_1	28093090	28105594	28098981	100	-23990.11661
scaffold_1	28105615	28155160	28123725	100	-19305.51002
scaffold_1	28155187	28203234	28170063	100	-16122.05252
scaffold_1	28203560	28225571	28211329	100	-15916.55450
scaffold_1	28225730	28280350	28253348	100	-17708.48677
scaffold_1	28280368	28299074	28290024	100	-22313.23775
scaffold_1	28299227	28341478	28323722	100	-13667.64390
scaffold_1	28341484	28395258	28371326	100	-17897.04525
scaffold_1	28395264	28408942	28401981	100	-19721.32929
scaffold_1	28408957	28440008	28420015	100	-22246.97693
scaffold_1	28440077	28483520	28469432	100	-18070.65488
scaffold_1	28483739	28516612	28496652	100	-20383.63064
scaffold_1	28516621	28568896	28534476	100	-12960.19785
scaffold_1	28568989	28592542	28579974	100	-23446.08852
scaffold_1	28593529	28624040	28606986	100	-13198.04019
scaffold_1	28624061	28712444	28648978	100	-17530.48730
scaffold_1	28712616	28722031	28716736	100	-14931.65730
scaffold_1	28722058	28751233	28739626	100	-17320.69605
scaffold_1	28751498	28769717	28762992	100	-16814.40316
scaffold_1	28769726	28809076	28800171	100	-5972.63956
scaffold_1	28809079	28827900	28821779	100	-19464.51678
scaffold_1	28827993	28854419	28836905	100	-15256.09992
scaffold_1	28854798	28914071	28892189	100	-11147.36297
scaffold_1	28914095	28928536	28921110	100	-9515.33122
scaffold_1	28928545	28946137	28933323	100	-17338.14438
scaffold_1	28946239	28963506	28954383	100	-17410.26793
scaffold_1	28963518	29009137	28976601	100	-16979.05200
scaffold_1	29009245	29048509	29026614	100	-13903.28589
scaffold_1	29048575	29081658	29069517	100	-12932.26173
scaffold_1	29081667	29111439	29095601	100	-16691.80686
scaffold_1	29111451	29134572	29118799	100	-15984.04679
scaffold_1	29134650	29180868	29167043	100	-20683.36486
scaffold_1	29180886	29213057	29196849	100	-12437.53646
scaffold_1	29213066	29226179	29221700	100	-12226.51092
scaffold_1	29226365	29267601	29245140	100	-13314.21062
scaffold_1	29267649	29315119	29296740	100	-11117.86480
scaffold_1	29315125	29340003	29327909	100	-20499.00393
scaffold_1	29340609	29372277	29350210	100	-12073.17362
scaffold_1	29372316	29395462	29381101	100	-13438.40365
scaffold_1	29395465	29421492	29407770	100	-17620.92625
scaffold_1	29421649	29433671	29426186	100	-19336.45966
scaffold_1	29433677	29481196	29453416	100	-19510.16237
scaffold_1	29481399	29500059	29491214	100	-11735.61189
scaffold_1	29500464	29516350	29507677	100	-18530.11716
scaffold_1	29517282	29535239	29527008	100	-21359.76967
scaffold_1	29535540	29554084	29543810	100	-10111.23423
scaffold_1	29554099	29576450	29567124	100	-18398.80889
scaffold_1	29579053	29617884	29587912	100	-11560.70099
scaffold_1	29617905	29634086	29625839	100	-10932.17202
scaffold_1	29634098	29649894	29640341	100	-11583.47215
scaffold_1	29649936	29681661	29665041	100	-14406.43451
scaffold_1	29682005	29694443	29688006	100	-15460.70120
scaffold_1	29694446	29714686	29707573	100	-14536.81026
scaffold_1	29714995	29759639	29729237	100	-12211.18178
scaffold_1	29759732	29777590	29766837	100	-20915.63424
scaffold_1	29777602	30085572	29902848	100	-16838.24783
scaffold_1	30085731	30385868	30151243	100	-13410.45561
scaffold_1	30385871	30580719	30512152	100	-11440.02643
scaffold_1	30580749	30621696	30618660	100	NA
scaffold_1	30621732	30729232	30680317	100	-14051.50304
scaffold_1	30729259	30821131	30756491	100	-20028.95573
scaffold_1	30821152	30865490	30837328	100	-19012.73286
scaffold_1	30865502	31028987	30957542	100	-10990.02530
scaffold_1	31028999	31100060	31060779	100	-10537.23361
scaffold_1	31100096	31138368	31124601	100	-18026.92205
scaffold_1	31138434	31160447	31146233	100	-12128.07345
scaffold_1	31160450	31219880	31176834	100	-7680.00047
scaffold_1	31219925	31298819	31244921	100	-17614.35117
scaffold_1	31298858	31413496	31355295	100	-10246.41543
scaffold_1	31413538	31467570	31425984	100	-9054.65810
scaffold_1	31467582	31514601	31496133	100	-19888.32443
scaffold_1	31514615	31628057	31580287	100	-12857.28757
scaffold_1	31628069	31683056	31641350	100	-16461.57993
scaffold_1	31683062	31832047	31718425	100	-14615.29668
scaffold_1	31832071	31956072	31841762	100	-6388.83981
scaffold_1	31956232	32111612	31999100	100	-9277.19688
scaffold_1	32111618	32137819	32126960	100	-17385.49354
scaffold_1	32137824	32170535	32160521	100	-15393.66295
scaffold_1	32170538	32236617	32191637	100	-12823.22651
scaffold_1	32260436	32327552	32300090	100	-18520.97122
scaffold_1	32327900	32349596	32339719	100	-15582.31291
scaffold_1	32349605	32382592	32370379	100	-12561.00012
scaffold_1	32382622	32389835	32386159	100	-9967.93931
scaffold_1	32389868	32402422	32391761	100	NA
scaffold_1	32402428	32429724	32410385	100	-5241.58201
scaffold_1	32429757	32545959	32493212	100	-7208.12417
scaffold_1	32546022	32585704	32557954	100	-27546.86012
scaffold_1	32585725	32661380	32628575	100	-7961.55746
scaffold_1	32661391	32733069	32691503	100	-12778.88282
scaffold_1	32736679	32782010	32763682	100	-22202.25115
scaffold_1	32782381	32868842	32832298	100	-13843.94275
scaffold_1	32868893	32879122	32873720	100	-15101.14484
scaffold_1	32879416	32910428	32900380	100	-11829.37959
scaffold_1	32910446	32984385	32941740	100	-6106.61406
scaffold_1	32984388	33017306	33000692	100	-12993.15077
scaffold_1	33017421	33027739	33021695	100	-12550.23224
scaffold_1	33027928	33082868	33061509	100	-13933.16727
scaffold_1	33082877	33111774	33094178	100	-8945.37325
scaffold_1	33111777	33115842	33114547	41	-4875.28979
