scaffold	start	end	mid	sites	lnL
scaffold_8	21492400	21506709	21498094	100	-14507.94992
scaffold_8	21506840	21534552	21518525	100	-17691.30085
scaffold_8	21534558	21564297	21544097	100	-12861.52492
scaffold_8	21564366	21584047	21573645	100	-13197.60098
scaffold_8	21584158	21594633	21591180	100	-16282.98048
scaffold_8	21595400	21627143	21612145	100	-13615.72866
scaffold_8	21627164	21664952	21640610	100	-14473.99144
scaffold_8	21664967	21690443	21676088	100	-14558.78459
scaffold_8	21690572	21709463	21699014	100	-16407.20625
scaffold_8	21709466	21732118	21722777	100	-16028.62582
scaffold_8	21732121	21747901	21738574	100	-18580.44280
scaffold_8	21747976	21777201	21766552	100	-13966.11184
scaffold_8	21777252	21802025	21789652	100	-10361.96912
scaffold_8	21802430	21824543	21817685	100	-18781.59970
scaffold_8	21824973	21857239	21841844	100	-17202.90545
scaffold_8	21857302	21872165	21864689	100	-16261.79695
scaffold_8	21872315	21909579	21897744	100	-11602.44781
scaffold_8	21909585	21939110	21920842	100	-11160.82595
scaffold_8	21939356	21963582	21949748	100	-14393.88698
scaffold_8	21963609	21979031	21970965	100	-16814.04443
scaffold_8	21979034	21990822	21983863	100	-19789.64216
scaffold_8	21990825	22008885	21999951	100	-17078.85843
scaffold_8	22008942	22062792	22030432	100	-11242.75972
scaffold_8	22062858	22077896	22074409	100	-16945.19734
scaffold_8	22077905	22090368	22083930	100	-15431.40119
scaffold_8	22090386	22120576	22104378	100	-17966.92226
scaffold_8	22120606	22132512	22125179	100	-18238.62273
scaffold_8	22132584	22151810	22143590	100	-19362.53558
scaffold_8	22151836	22185389	22168874	100	-19410.71754
scaffold_8	22185395	22210019	22198529	100	-16036.09366
scaffold_8	22210130	22228390	22220067	100	-14427.91401
scaffold_8	22228408	22252024	22239053	100	-18987.85706
scaffold_8	22252216	22264721	22257039	100	-19091.13106
scaffold_8	22264757	22276422	22271792	100	-10421.59653
scaffold_8	22276425	22294661	22287720	100	-18058.34011
scaffold_8	22294682	22318908	22310310	100	-12845.80501
scaffold_8	22319135	22343533	22332767	100	-16868.21538
scaffold_8	22343551	22356533	22346400	100	-11391.57909
scaffold_8	22356536	22379076	22371997	100	-14524.08522
scaffold_8	22379109	22396139	22387683	100	-14403.33963
scaffold_8	22396169	22415406	22408416	100	-14134.66885
scaffold_8	22415433	22426799	22419512	100	-15138.62424
scaffold_8	22426904	22444486	22438360	100	-15275.74079
scaffold_8	22444504	22458226	22450221	100	-18173.81576
scaffold_8	22458383	22470831	22466881	100	-15797.09367
scaffold_8	22470900	22492780	22483691	100	-13130.26491
scaffold_8	22492944	22518822	22504074	100	-11784.07374
scaffold_8	22518882	22543713	22531932	100	-19525.88179
scaffold_8	22543728	22563025	22551188	100	-17992.63675
scaffold_8	22565462	22593969	22574654	100	-15420.96158
scaffold_8	22594368	22611075	22606668	100	-15982.39447
scaffold_8	22611093	22641001	22627304	100	-12279.39258
scaffold_8	22641028	22673031	22652840	100	-13487.91092
scaffold_8	22673198	22690681	22682124	100	-11094.26553
scaffold_8	22690705	22712697	22700770	100	-19624.12009
scaffold_8	22712817	22721571	22718596	100	-14809.17738
scaffold_8	22721610	22737824	22730142	100	-20607.73556
scaffold_8	22737836	22751830	22745218	100	-21586.36279
scaffold_8	22751986	22776062	22765592	100	-14928.42814
scaffold_8	22776099	22805026	22789553	100	-11529.41435
scaffold_8	22805107	22828441	22816832	100	-16448.44087
scaffold_8	22828450	22839323	22834981	100	-11176.56990
scaffold_8	22839377	22873368	22855290	100	-21290.74705
scaffold_8	22873380	22891053	22883318	100	-14618.04863
scaffold_8	22891208	22917408	22905820	100	-9520.60630
scaffold_8	22917489	22949685	22936805	69	-4873.11459
