scaffold	start	end	mid	sites	lnL
scaffold_6	12979486	13030590	12991733	100	-11381.76476
scaffold_6	13030617	13141090	13094793	100	-16414.07271
scaffold_6	13141243	13175796	13155379	100	-16054.85984
scaffold_6	13175805	13199994	13197272	100	NA
scaffold_6	13200039	13204465	13201196	100	NA
scaffold_6	13204486	13219949	13211886	100	-10899.54555
scaffold_6	13219955	13292362	13259062	100	-15724.08939
scaffold_6	13292365	13342900	13311859	100	-12590.87863
scaffold_6	13342903	13363726	13350019	100	-11058.52178
scaffold_6	13363729	13558454	13523015	100	-8609.44146
scaffold_6	13558517	13621191	13589304	100	-16491.27258
scaffold_6	13621197	13725384	13678536	100	-15500.88464
scaffold_6	13725396	13791076	13763931	100	-18390.40791
scaffold_6	13791094	13842049	13818514	100	-13021.14495
scaffold_6	13842067	13927581	13905068	100	-16175.84342
scaffold_6	13927608	14123654	14035126	100	-18221.89965
scaffold_6	14123858	14167665	14147473	100	-14942.43717
scaffold_6	14167686	14306018	14237327	100	-8197.42161
scaffold_6	14306027	14364737	14316037	100	NA
scaffold_6	14364782	14514255	14406271	100	-14591.76181
scaffold_6	14515041	14592543	14539069	100	-7186.80072
scaffold_6	14592585	17373235	16129539	100	-11839.33532
scaffold_6	17373244	17569289	17506639	100	-18826.69547
scaffold_6	17569310	17661716	17605991	100	-16403.03257
scaffold_6	17722036	17745715	17733039	100	-8741.00487
scaffold_6	17745772	17760950	17752962	100	-17308.18421
scaffold_6	17761073	17816297	17787335	100	-19102.82593
scaffold_6	17816402	17830049	17817727	100	NA
scaffold_6	17830115	17918502	17860394	100	-20205.79640
scaffold_6	17918550	17980996	17959101	100	-12096.29672
scaffold_6	17981014	18072917	18000898	100	-7737.99484
scaffold_6	18072932	18121558	18103181	100	-20557.11082
scaffold_6	18121576	18151659	18132827	100	-16125.03001
scaffold_6	18151677	18341908	18253268	100	-11671.03381
scaffold_6	18341920	18384722	18353622	100	-17078.53354
scaffold_6	18384737	18541983	18467698	100	-13632.70347
scaffold_6	18542019	18577317	18556700	100	-10366.52442
scaffold_6	18577326	18675802	18608523	100	-13804.13216
scaffold_6	18676213	18767695	18712305	100	-14154.61227
scaffold_6	18767707	18814187	18781742	100	-13896.25455
scaffold_6	18814190	18893653	18862854	100	-8340.73799
scaffold_6	18893671	18926914	18909999	100	-13359.10067
scaffold_6	18926917	18995257	18962121	100	-21368.20636
scaffold_6	18995407	19141090	19050659	100	-10257.81577
scaffold_6	19141141	19176026	19163634	100	-11189.87841
scaffold_6	19176029	19188163	19181257	100	-17241.10825
scaffold_6	19188169	19223764	19203842	100	-18681.89826
scaffold_6	19223880	19250375	19237822	100	-13582.90190
scaffold_6	19250381	19291078	19276743	100	-8645.02356
scaffold_6	19291087	19390725	19364056	100	-19293.70918
scaffold_6	19390956	19426692	19414396	100	-14850.87514
scaffold_6	19428465	19486732	19468086	100	-13455.82218
scaffold_6	19486738	19533669	19515695	100	-13968.89855
scaffold_6	19533846	19569238	19554588	100	-11450.09106
scaffold_6	19569256	19664144	19609878	100	-14138.46979
scaffold_6	19664147	19692250	19682045	100	-16925.24614
scaffold_6	19692366	19746711	19719533	100	-19731.68534
scaffold_6	19747055	19804996	19773890	100	-10472.81505
scaffold_6	19805171	19824204	19812653	100	-7017.79019
scaffold_6	19824213	19856715	19849462	100	-14494.90830
scaffold_6	19856733	19887156	19868101	100	-16471.89115
scaffold_6	19887219	19905990	19897591	100	-22763.12705
scaffold_6	19906130	19964854	19948023	100	-17580.61697
scaffold_6	19964947	20019061	19985419	100	-11838.60091
scaffold_6	20027125	20108089	20048571	100	-18617.22527
scaffold_6	20108244	20145127	20128323	100	-13471.97307
scaffold_6	20145133	20187847	20171642	100	-16392.28175
scaffold_6	20188024	20254133	20220796	100	-13616.49222
scaffold_6	20254148	20295343	20264475	100	-13962.19604
scaffold_6	20295349	20317872	20311139	100	-9635.30214
scaffold_6	20317884	20367752	20351590	100	-17171.07035
scaffold_6	20367782	20400715	20394378	100	-14428.71980
scaffold_6	20400718	20414516	20411753	100	-18291.34252
scaffold_6	20414519	20430668	20421277	100	-16324.24491
scaffold_6	20432851	20471597	20459715	100	-15253.36576
scaffold_6	20471606	20500510	20483108	100	-13064.24791
scaffold_6	20500513	20524538	20511161	100	-15292.08999
scaffold_6	20524676	20531765	20527114	100	-14858.05379
scaffold_6	20531780	20558556	20546335	100	-18612.26157
scaffold_6	20558562	20590340	20570310	100	-14678.29397
scaffold_6	20590352	20629536	20611727	100	-16205.99405
scaffold_6	20629542	20648624	20640059	100	-18394.43029
scaffold_6	20653447	20716979	20670434	100	-12434.33421
scaffold_6	20716991	20728819	20720632	100	-12747.63339
scaffold_6	20728906	20750994	20738386	100	-19435.89570
scaffold_6	20751009	20788887	20771221	100	-15283.42985
scaffold_6	20788929	20845460	20828296	100	-12683.08683
scaffold_6	20845478	20957779	20888400	100	-11945.22423
scaffold_6	20957803	21057357	21020459	100	-10652.35388
scaffold_6	21057411	21096119	21078579	100	-12440.33139
scaffold_6	21096164	21123932	21112795	100	-16791.09967
scaffold_6	21123959	21135881	21132332	100	-14871.01425
scaffold_6	21135923	21164077	21156759	100	-15676.55278
scaffold_6	21164107	21187415	21179621	100	-15892.17082
scaffold_6	21187421	21204579	21193018	100	-12434.66101
scaffold_6	21204639	21218884	21210326	100	-10552.33838
scaffold_6	21218899	21223935	21221315	100	-7731.76431
scaffold_6	21224070	21244390	21229847	100	-10031.32019
scaffold_6	21244650	21302804	21275451	100	-12015.25928
scaffold_6	21302872	21317965	21306315	100	-7579.88255
scaffold_6	21317968	21345456	21324277	100	-19044.62544
scaffold_6	21345474	21383540	21368773	100	-9671.73941
scaffold_6	21383624	21482642	21442316	100	-12029.09655
scaffold_6	21482645	21492669	21488187	100	-12897.57666
scaffold_6	21492696	21525207	21503886	100	NA
scaffold_6	21525243	21553763	21540636	100	-13168.36375
scaffold_6	21555469	21600533	21572705	100	-15399.27393
scaffold_6	21616454	21626770	21623714	100	-14096.32727
scaffold_6	21626788	21646809	21639788	100	-16485.45155
scaffold_6	21646818	21679218	21666975	100	-14184.68508
scaffold_6	21679281	21723339	21694837	100	-14744.55739
scaffold_6	21723351	21767208	21751096	100	-15356.21319
scaffold_6	21767223	21833160	21788849	100	-12427.98933
scaffold_6	21833328	21870494	21853709	100	-17721.62837
scaffold_6	21870536	21897816	21882548	100	-16449.48344
scaffold_6	21897933	21905129	21900286	100	-11276.10812
scaffold_6	21905162	21980694	21951749	100	-14312.66459
scaffold_6	21980727	22060651	22034138	100	-12400.42239
scaffold_6	22060663	22113397	22086653	100	-12398.68711
scaffold_6	22113433	22148367	22134710	100	-13963.56551
scaffold_6	22148535	22191739	22181216	100	-18061.63827
scaffold_6	22191969	22222075	22208503	100	-15242.81371
scaffold_6	22222141	22236193	22227942	100	-12667.42223
scaffold_6	22236205	22249714	22241957	100	-20316.07945
scaffold_6	22249723	22274608	22261116	100	-18768.90540
scaffold_6	22274866	22317811	22300576	100	-20712.51292
scaffold_6	22317835	22324717	22320042	100	-7472.04954
scaffold_6	22325022	22346601	22334439	100	-18076.94874
scaffold_6	22347059	22385777	22366625	100	-19234.87293
scaffold_6	22385923	22397978	22391637	100	-21845.89609
scaffold_6	22398011	22449945	22416429	100	-9625.40333
scaffold_6	22449969	22484968	22464626	100	-17208.69797
scaffold_6	22484974	22503774	22492468	100	-17454.33672
scaffold_6	22503786	22525332	22516176	100	-11843.16077
scaffold_6	22525344	22531830	22528458	100	-11725.86343
scaffold_6	22531869	22559528	22540995	100	-12913.54678
scaffold_6	22559736	22579954	22568108	100	-19170.11516
scaffold_6	22579987	22595247	22589360	100	-14978.79826
scaffold_6	22595280	22620167	22603496	100	-13132.12056
scaffold_6	22620182	22689391	22650083	100	-13985.11054
scaffold_6	22689448	22711984	22703221	100	-12756.67044
scaffold_6	22712416	22732569	22719181	100	-11244.03282
scaffold_6	22732590	22780502	22751967	100	-11754.55236
scaffold_6	22780517	22806190	22792354	100	-12753.06055
scaffold_6	22806208	22833585	22818873	100	-14323.15107
scaffold_6	22833591	22844733	22838281	100	-15251.72448
scaffold_6	22844736	22867547	22852785	100	-19732.64776
scaffold_6	22867652	22907144	22899118	100	-9499.72402
scaffold_6	22907312	22924240	22917161	100	-15935.05186
scaffold_6	22924285	22944103	22935647	100	-13696.74120
scaffold_6	22944244	22985506	22963043	100	-14075.61751
scaffold_6	22985518	23002785	22992086	100	-13883.51958
scaffold_6	23002821	23037376	23018303	100	-11156.20667
scaffold_6	23038441	23097187	23056918	100	-12238.34909
scaffold_6	23097241	23135914	23133964	100	-9210.43119
scaffold_6	23135920	23162486	23148451	100	-9801.51245
scaffold_6	23162489	23191037	23179272	100	-10610.75458
scaffold_6	23191217	23211478	23201284	100	-8605.36112
scaffold_6	23211484	23239218	23224834	100	-17450.61420
scaffold_6	23241132	23254994	23248862	100	-18474.33974
scaffold_6	23255121	23268641	23261126	100	-19133.89047
scaffold_6	23268659	23297624	23282856	100	-16885.30507
scaffold_6	23297645	23329854	23310300	100	-10140.13997
scaffold_6	23329935	23353575	23338117	100	-15463.85035
scaffold_6	23353629	23400153	23386611	100	-17870.33542
scaffold_6	23400165	23412908	23406821	100	-9614.60039
scaffold_6	23413007	23438681	23425512	100	-12203.52329
scaffold_6	23438768	23484586	23456420	100	-13818.92610
scaffold_6	23484595	23503890	23490570	100	-14736.68680
scaffold_6	23503899	23553188	23526441	100	-15600.91147
scaffold_6	23553190	23565849	23557710	100	-14352.92306
scaffold_6	23572366	23591379	23579513	100	-9248.41469
scaffold_6	23591541	23603293	23596825	100	-14688.02586
scaffold_6	23603521	23627873	23615255	100	-13025.38208
scaffold_6	23630077	23673952	23650927	100	-18848.36971
scaffold_6	23673970	23692339	23683257	100	-13041.07371
scaffold_6	23692491	23717827	23705572	100	-12378.45139
scaffold_6	23717830	23724111	23720365	100	-7738.59361
scaffold_6	23724117	23742906	23734476	100	-19673.14982
scaffold_6	23742930	23763181	23754293	100	-17037.61954
scaffold_6	23763199	23794076	23776678	100	-16761.74541
scaffold_6	23794082	23821599	23809722	100	-12364.29358
scaffold_6	23821705	23847462	23838332	100	-14429.98914
scaffold_6	23847480	23854307	23850950	100	-7626.75095
scaffold_6	23854316	23877211	23862178	100	-13679.52320
scaffold_6	23877220	23943284	23911425	100	-19663.78276
scaffold_6	23943293	23975579	23968975	100	-17300.65558
scaffold_6	23975597	24006870	23992714	100	-14499.69823
scaffold_6	24006885	24054344	24029873	100	-19047.54558
scaffold_6	24054368	24066733	24061073	100	-13810.21624
scaffold_6	24066766	24075941	24072515	100	-16128.30468
scaffold_6	24075968	24093897	24084477	100	-17430.21095
scaffold_6	24093900	24108592	24098039	100	-19401.69101
scaffold_6	24108637	24129877	24120085	100	-6580.80427
scaffold_6	24133817	24156908	24147545	100	-10711.71851
scaffold_6	24156944	24197403	24172674	100	-14373.75810
scaffold_6	24197406	24226629	24205916	100	-18037.64672
scaffold_6	24226653	24255923	24244776	100	-19238.28206
scaffold_6	24255965	24302034	24280100	100	-9487.59257
scaffold_6	24302040	24354739	24327886	100	-14651.63062
scaffold_6	24354817	24385215	24376125	100	-9253.49803
scaffold_6	24385230	24405683	24395925	100	-15519.77395
scaffold_6	24405689	24431762	24419117	100	-16451.42635
scaffold_6	24431986	24456158	24445352	100	-19823.58418
scaffold_6	24456176	24480259	24467080	100	-11773.59435
scaffold_6	24480301	24504566	24489187	100	-13847.96266
scaffold_6	24504653	24526119	24511256	100	-11390.51678
scaffold_6	24526182	24541440	24534966	100	-17814.89593
scaffold_6	24541446	24553827	24546812	100	-15244.19366
scaffold_6	24553875	24580229	24569497	100	-20658.46397
scaffold_6	24580307	24598529	24591573	100	-16250.07639
scaffold_6	24598574	24632937	24618408	100	-10206.53760
scaffold_6	24633082	24657688	24645209	100	-13421.63541
scaffold_6	24658105	24689618	24677211	100	-13516.86821
scaffold_6	24689627	24708769	24699622	100	-14173.65426
scaffold_6	24708802	24740355	24721065	100	-13711.73957
scaffold_6	24740465	24762811	24752834	100	-16528.94721
scaffold_6	24763226	24781939	24771760	100	-13486.88645
scaffold_6	24781984	24807970	24793678	100	-16617.84778
scaffold_6	24808117	24843554	24822788	100	-11351.32404
scaffold_6	24843596	24880027	24861547	100	-14199.83451
scaffold_6	24880078	24923997	24895923	100	-11171.41530
scaffold_6	24924006	24936225	24927747	100	-15265.97623
scaffold_6	24936291	24959802	24947217	100	-15665.10901
scaffold_6	24959808	24971567	24967630	100	-23033.32061
scaffold_6	24971573	25008372	24986362	100	-7655.76751
scaffold_6	25008413	25031418	25020455	100	-9293.55451
scaffold_6	25031463	25046412	25042347	100	-12679.94010
scaffold_6	25046415	25071514	25059381	100	-10817.72422
scaffold_6	25071526	25095262	25083956	100	-8847.14665
