scaffold	start	end	mid	sites	lnL
scaffold_3	13720043	13739145	13723498	100	-4041.29670
scaffold_3	13739157	13775152	13758427	100	-20263.46541
scaffold_3	13775167	13821690	13799733	100	-14201.74027
scaffold_3	13821744	13875666	13839747	100	-14574.87640
scaffold_3	13875720	13931493	13914638	100	-11694.52761
scaffold_3	13931544	14046991	14029483	100	-5247.92038
scaffold_3	14047009	14147522	14094726	100	-8774.25459
scaffold_3	14147531	14201457	14176500	100	-10119.13492
scaffold_3	14201505	14237883	14214272	100	-6493.62306
scaffold_3	14237898	14272855	14254268	100	-18964.59717
scaffold_3	14272900	14337700	14317990	100	-19791.70159
scaffold_3	14337706	14437032	14394714	100	-15680.13575
scaffold_3	14437053	14495960	14464999	100	-17345.86174
scaffold_3	14495963	14596526	14542712	100	-17483.40592
scaffold_3	14596688	14699863	14632525	100	-13668.34591
scaffold_3	14699938	14815096	14727647	100	-14600.66619
scaffold_3	14815480	14838505	14828085	100	-14773.02494
scaffold_3	14838550	14884619	14856296	100	-8040.76954
scaffold_3	14884796	15081332	14997344	100	-13057.80438
scaffold_3	15081344	15187240	15141144	100	-13627.31140
scaffold_3	15187261	15208910	15200690	100	-15932.42070
scaffold_3	15209050	17474623	16719560	100	-6424.86920
scaffold_3	17474683	17550865	17513242	100	-13743.10072
scaffold_3	17550901	17626491	17587526	100	-7251.10223
scaffold_3	17626500	17916194	17756514	100	-9118.13393
scaffold_3	17916242	17951515	17942037	100	-11617.58419
scaffold_3	17951530	18033256	18003661	100	-9851.12273
scaffold_3	18033274	18092600	18062934	100	-11514.54837
scaffold_3	18092618	18144773	18114696	100	-17849.20036
scaffold_3	18145041	18297122	18239327	100	-11059.18830
scaffold_3	18297211	18321068	18307888	100	-17626.01089
scaffold_3	18321104	18441288	18371606	100	-18777.71049
scaffold_3	18441459	18479498	18454411	100	-16417.71441
scaffold_3	18492488	18540804	18511160	100	-8475.51171
scaffold_3	18540828	18638566	18571870	100	-13675.72164
scaffold_3	18638752	18678091	18654388	100	-13008.80470
scaffold_3	18678112	18728684	18701949	100	-13810.14284
scaffold_3	18728690	18867349	18827772	100	-13942.51620
scaffold_3	18867493	19028427	18968547	100	-11810.96229
scaffold_3	19028460	19055472	19038837	100	-10945.96102
scaffold_3	19055487	19158849	19087554	100	-10359.41253
scaffold_3	19158945	19266185	19184963	100	-12958.21050
scaffold_3	19266191	19301366	19286761	100	NA
scaffold_3	19301387	19373216	19346037	100	-7934.84320
scaffold_3	19373225	19406104	19385842	100	-18364.57442
scaffold_3	19406118	19467145	19437262	100	-14840.43091
scaffold_3	19467244	19527357	19501208	100	-20354.25997
scaffold_3	19527420	19531674	19530177	100	NA
scaffold_3	19531707	19560847	19545482	100	-8195.85764
scaffold_3	19560859	19649123	19606132	100	-17361.11641
scaffold_3	19649237	19687216	19672196	100	-18248.12629
scaffold_3	19687279	19749999	19722147	100	-14579.85270
scaffold_3	19750128	19821518	19780427	100	-20494.88408
scaffold_3	19821569	19829250	19825844	100	-21314.15254
scaffold_3	19829283	19859620	19844844	100	-14462.50700
scaffold_3	19859707	19920042	19910172	100	-16343.13753
scaffold_3	19920093	19991588	19972202	100	-12160.93887
scaffold_3	19991591	20054615	20033074	100	-14907.19866
scaffold_3	20054693	20114929	20084283	100	-14626.52066
scaffold_3	20114971	20204970	20146157	100	-12559.91290
scaffold_3	20204985	20238642	20214113	100	-16153.78550
scaffold_3	20238648	20290637	20264533	100	-7553.67955
scaffold_3	20290658	20384364	20321179	100	-15930.52318
scaffold_3	20384412	20414921	20396851	100	-12312.82903
scaffold_3	20414948	20453264	20432486	100	-15482.70426
scaffold_3	20453654	20510090	20471147	100	-15543.82460
scaffold_3	20510117	20530014	20517427	100	-12065.97369
scaffold_3	20530017	20553756	20541231	100	-16612.82146
scaffold_3	20553786	20573643	20564778	100	-13023.42396
scaffold_3	20573673	20666583	20617993	100	-10760.27548
scaffold_3	20666688	20699766	20681193	100	-17294.91811
scaffold_3	20699799	20721917	20710565	100	-11663.43612
scaffold_3	20721929	20751022	20738224	100	-15612.90875
scaffold_3	20751507	20786703	20765374	100	-14858.11657
scaffold_3	20786709	20824077	20804410	100	-19005.65627
scaffold_3	20824119	20884015	20864529	100	-16060.42351
scaffold_3	20884346	20908411	20898455	100	-19060.59788
scaffold_3	20908438	20927239	20916430	100	-15948.15655
scaffold_3	20927385	20968141	20950850	100	-12418.80821
scaffold_3	20968237	21007460	21000847	100	-14830.04456
scaffold_3	21007565	21047021	21022256	100	-17191.06680
scaffold_3	21047030	21090294	21060609	100	-8297.87860
scaffold_3	21090342	21111408	21097271	100	-17308.23265
scaffold_3	21112353	21130743	21121325	100	-16713.38554
scaffold_3	21130752	21258427	21180787	100	-17848.04507
scaffold_3	21258454	21296511	21279623	100	-11684.01326
scaffold_3	21296523	21345374	21326775	100	-12825.54527
scaffold_3	21345479	21355878	21350832	100	-15210.11607
scaffold_3	21355881	21386546	21366919	100	-14418.20547
scaffold_3	21386573	21403753	21390615	100	-14134.41623
scaffold_3	21403848	21438498	21415872	100	-11741.78558
scaffold_3	21438531	21493481	21463310	100	-10965.18583
scaffold_3	21495155	21512106	21503125	100	-18301.69048
scaffold_3	21512142	21537834	21525644	100	-16855.66655
scaffold_3	21537855	21546125	21539719	100	-8914.20857
scaffold_3	21546293	21575217	21559877	100	-17863.99219
scaffold_3	21575391	21625483	21601844	100	-14910.47324
scaffold_3	21625522	21704257	21645876	100	-12755.88025
scaffold_3	21704566	21740332	21724278	100	-10118.43533
scaffold_3	21740350	21762508	21753901	100	-10890.90553
scaffold_3	21762520	21772045	21767113	100	-22950.65094
scaffold_3	21772069	21816752	21786786	100	-15734.64378
scaffold_3	21816767	21841553	21826057	100	-16392.30643
scaffold_3	21841592	21856769	21848252	100	-22034.45996
scaffold_3	21856953	21879315	21867859	100	-9620.36332
scaffold_3	21879627	21905234	21888269	100	-17781.60336
scaffold_3	21905240	21925212	21918411	100	-22954.81668
scaffold_3	21925251	21966293	21937502	100	-15069.33797
scaffold_3	21966401	22005187	21985455	100	-17960.72836
scaffold_3	22005410	22023522	22014604	100	-15741.27590
scaffold_3	22023597	22057793	22044528	100	-18538.93117
scaffold_3	22057805	22101556	22081838	100	-17364.81856
scaffold_3	22101583	22129870	22111723	100	-23324.80503
scaffold_3	22129912	22161804	22146202	100	-21100.60407
scaffold_3	22161840	22181593	22171112	100	-21016.76133
scaffold_3	22181614	22199286	22186697	100	-19777.65781
scaffold_3	22199337	22230811	22211319	100	-20837.08834
scaffold_3	22230832	22266507	22249566	100	-12773.34294
scaffold_3	22266510	22297989	22285986	100	-16020.07210
scaffold_3	22298227	22303986	22301205	100	-16454.13537
scaffold_3	22303992	22334409	22317552	100	-17213.02476
scaffold_3	22334528	22412738	22373622	100	-21385.62642
scaffold_3	22412816	22521080	22463758	100	-13451.48992
scaffold_3	22521086	22539860	22532046	100	-14236.22775
scaffold_3	22539902	22607978	22548945	100	-19548.69028
scaffold_3	22608056	22640021	22621092	100	-18453.75902
scaffold_3	22640039	22690169	22666776	100	-18562.02718
scaffold_3	22690202	22713353	22700527	100	-20549.22401
scaffold_3	22713356	22746330	22730339	100	-15020.44987
scaffold_3	22747187	22771729	22760687	100	-19495.95476
scaffold_3	22771744	22784371	22779378	100	-18933.61597
scaffold_3	22784567	22822273	22796978	100	-22350.56565
scaffold_3	22822285	22854342	22838586	100	-19097.39483
scaffold_3	22854405	22907439	22891642	100	-10365.10363
scaffold_3	22907442	22915319	22910664	100	NA
scaffold_3	22915322	22936406	22930291	100	-15776.43713
scaffold_3	22936430	22945837	22940079	100	-12532.13446
scaffold_3	22945873	23004006	22985911	100	-23030.20100
scaffold_3	23004072	23082098	23039908	100	-19264.61619
scaffold_3	23082125	23085079	23083488	100	NA
scaffold_3	23085097	23119641	23097978	100	NA
scaffold_3	23119653	23140563	23129472	100	-14384.49379
scaffold_3	23140671	23179255	23155062	100	-15209.95277
scaffold_3	23179261	23197260	23186228	100	-22155.33758
scaffold_3	23197563	23223714	23214408	100	-9002.56237
scaffold_3	23223717	23262913	23243464	100	-10018.73046
scaffold_3	23262922	23320898	23287304	100	-11912.10052
scaffold_3	23320925	23345050	23329524	100	-23175.24558
scaffold_3	23345377	23367325	23349901	100	-14142.63848
scaffold_3	23367361	23381101	23375751	100	-18479.82645
scaffold_3	23381110	23412808	23397300	100	-6741.58759
scaffold_3	23412938	23448501	23427452	100	-15892.76541
scaffold_3	23448534	23478402	23469224	100	-14686.44921
scaffold_3	23478414	23501853	23488339	100	-18182.14238
scaffold_3	23503182	23520629	23507939	100	-10333.20297
scaffold_3	23520671	23572619	23543792	100	-13010.85204
scaffold_3	23572625	23611081	23597956	100	-14648.54476
scaffold_3	23611084	23639621	23622656	100	-14495.29463
scaffold_3	23639639	23700110	23680610	100	-19593.76049
scaffold_3	23700278	23716756	23707767	100	-13693.80078
scaffold_3	23717055	23802782	23768385	100	-22394.39393
scaffold_3	23802791	23837773	23820988	100	-21175.08376
scaffold_3	23837929	23860566	23848470	100	-15587.83516
scaffold_3	23861440	23886555	23878376	100	-19294.58362
scaffold_3	23886561	23907880	23897542	100	-17591.81333
scaffold_3	23907883	23930942	23919231	100	-9104.40462
scaffold_3	23932357	23977103	23954599	100	-15982.78103
scaffold_3	23977209	24005492	23990521	100	-15916.68208
scaffold_3	24005495	24030935	24018045	100	-23197.08278
scaffold_3	24031171	24048936	24039445	100	-23094.21892
scaffold_3	24049448	24109531	24067050	100	-13579.37196
scaffold_3	24109594	24462641	24184698	88	-7240.26439
