scaffold	start	end	mid	sites	lnL
scaffold_4	21186118	21217158	21199649	100	-16829.03815
scaffold_4	21217203	21242200	21229768	100	-12430.64963
scaffold_4	21243165	21268885	21254255	100	-9693.48203
scaffold_4	21268909	21290701	21282335	100	-11377.87052
scaffold_4	21290770	21306294	21300030	100	-11779.14561
scaffold_4	21306315	21325808	21312157	100	-9931.23730
scaffold_4	21325862	21342969	21336208	100	-12208.33868
scaffold_4	21342975	21350906	21347154	100	NA
scaffold_4	21350945	21370989	21363930	100	-10833.38291
scaffold_4	21371004	21389239	21382919	100	-17235.27222
scaffold_4	21389281	21419364	21403348	100	-21170.84529
scaffold_4	21419427	21446518	21431501	100	-16627.73067
scaffold_4	21446521	21470360	21458615	100	-19329.06658
scaffold_4	21470378	21497376	21482916	100	-19660.76917
scaffold_4	21497529	21512052	21505629	100	-16260.61975
scaffold_4	21512058	21532377	21521645	100	-20925.53609
scaffold_4	21532416	21587142	21561035	100	-14974.08718
scaffold_4	21587214	21624453	21594623	100	-16784.50539
scaffold_4	21624633	21657557	21641284	100	-16656.50009
scaffold_4	21657806	21689914	21676883	100	-10595.32772
scaffold_4	21689935	21713957	21700799	100	-14859.27844
scaffold_4	21713972	21725423	21720577	100	-15085.19149
scaffold_4	21725438	21738254	21731444	100	-11186.53531
scaffold_4	21738257	21762218	21750790	100	-18592.69616
scaffold_4	21762242	21776403	21766689	100	-17007.31052
scaffold_4	21776409	21790210	21785718	100	-11369.13586
scaffold_4	21790252	21862243	21834324	100	-13250.67917
scaffold_4	21863882	21875609	21869719	100	-18159.18437
scaffold_4	21875663	21894740	21887117	100	-14492.02341
scaffold_4	21894782	21931461	21916263	100	-13115.56249
scaffold_4	21931464	21944669	21940559	100	-14318.16763
scaffold_4	21944678	21956327	21949513	100	-15625.64027
scaffold_4	21956342	21985721	21969711	100	-11981.34122
scaffold_4	21987018	22006571	21995688	100	-11764.95156
scaffold_4	22006640	22036079	22020341	100	-8694.06324
scaffold_4	22036103	22057527	22046272	100	-15405.74649
scaffold_4	22057530	22072641	22063562	100	-16412.11025
scaffold_4	22073146	22118978	22094616	100	-14209.88187
scaffold_4	22119014	22147188	22132941	100	-12957.37962
scaffold_4	22147191	22155848	22150691	100	-13085.74954
scaffold_4	22156282	22178428	22163533	100	-12321.27855
scaffold_4	22178500	22187637	22183401	100	-11770.61940
scaffold_4	22187652	22198946	22195417	100	-16447.79493
scaffold_4	22198952	22219959	22205124	100	-9645.29449
scaffold_4	22235134	22249361	22242340	100	-16139.23230
scaffold_4	22249890	22267173	22259125	100	-14323.27181
scaffold_4	22272644	22297042	22282416	100	-17300.79552
scaffold_4	22298475	22317400	22309542	100	-12398.28766
scaffold_4	22317809	22341702	22330861	100	-14069.48287
scaffold_4	22341899	22356603	22350840	100	-15717.43291
scaffold_4	22356609	22383997	22370078	100	-12100.73331
scaffold_4	22384075	22400244	22392288	100	-12597.71567
scaffold_4	22400440	22417369	22410609	100	-13513.65669
scaffold_4	22417973	22430134	22425691	100	-18493.37800
scaffold_4	22431061	22456240	22444498	100	-17268.00502
scaffold_4	22456351	22493225	22476708	100	-17375.35654
scaffold_4	22493303	22529970	22512482	100	-15790.70647
scaffold_4	22530042	22545740	22537166	100	-15171.47037
scaffold_4	22545752	22591626	22571505	100	-15494.36323
scaffold_4	22591644	22619594	22605914	100	-15479.00105
scaffold_4	22619849	22642815	22633349	100	-14138.90139
scaffold_4	22642857	22692631	22657758	100	-10146.26239
scaffold_4	22692822	22715842	22707298	100	-14941.67323
scaffold_4	22715869	22745376	22731292	100	-13356.56928
scaffold_4	22745379	22783613	22771784	100	-22629.93307
scaffold_4	22783664	22807531	22795635	100	-13065.02765
scaffold_4	22807570	22827849	22817929	100	-15740.22886
scaffold_4	22827885	22855731	22839521	100	-13281.55656
scaffold_4	22855788	22872202	22864012	100	-19122.48253
scaffold_4	22872220	22904037	22894840	100	-8582.74018
scaffold_4	22904040	22912228	22908966	100	-11043.42358
scaffold_4	22912231	22949801	22922589	100	-13279.18816
scaffold_4	22949819	22969792	22961018	100	-13334.97668
scaffold_4	22969846	22996177	22977743	100	-11791.31280
scaffold_4	22996431	23012905	23003539	100	-12291.12453
scaffold_4	23012959	23030779	23019968	100	-14007.04329
scaffold_4	23030869	23056437	23040985	100	-8298.05261
scaffold_4	23056443	23072617	23062086	100	-10753.17307
scaffold_4	23072748	23094894	23084065	100	-12195.63342
scaffold_4	23094906	23111833	23105220	100	-11073.89798
scaffold_4	23116354	23153860	23131280	100	-16795.65665
scaffold_4	23153980	23181444	23168189	100	-12903.22608
scaffold_4	23181450	23193864	23187334	100	-12077.00955
scaffold_4	23193930	23216901	23204066	100	-14958.96743
scaffold_4	23216904	23255219	23238851	100	-6562.78507
scaffold_4	23255222	23269085	23264065	100	-12513.08522
scaffold_4	23269097	23313894	23282282	100	-11310.52734
scaffold_4	23313909	23325817	23319864	23	NA
